reaction_time,label
1.8400000000000034,0
1.3999999999999986,0
1.1799999999999997,0
1.2999999999999972,0
-2.980000000000004,0
4.060000000000002,0
0.960000000000008,0
-1.5600000000000023,0
1.740000000000009,0
-1.3199999999999932,0
2.960000000000001,1
2.780000000000001,1
2.3200000000000003,1
2.3400000000000034,1
2.9199999999999875,1
-1.0200000000000102,1
2.980000000000004,1
3.200000000000003,1
0.6599999999999966,1
0.7200000000000131,1
2.700000000000017,1
-3.38,1
1.2800000000000002,1
3.3600000000000003,1
0.6400000000000006,1
2.960000000000001,1
1.1799999999999997,1
-0.09999999999999432,1
1.279999999999994,1
3.039999999999999,1
1.6599999999999966,1
4.060000000000002,1
1.279999999999987,1
4.52000000000001,1
4.859999999999999,1
-2.039999999999992,1
5.459999999999994,1
1.4200000000000017,1
2.299999999999997,1
-0.22000000000001307,1
-4.180000000000007,1
6.819999999999993,1
2.0800000000000125,1
-4.240000000000009,1
5.860000000000014,1
4.539999999999992,1
13.759999999999991,1
0.5,1
-11.139999999999986,1
1.3000000000000114,1
4.539999999999992,1
4.640000000000015,1
1.1999999999999993,0
